id,text,Anger,Disgust,Fear,Sadness,Joy,Surprise
amh_dev_track1_98,መንግስት ቀይ ሽብርና ነጭ ሽብር በአማራ ክልል እንዲፋፋም ፈልጎልአማራው ሲገዳደል ነፃ ሆነ የፈለገውን ሊሰራአማራው ለቤተመንግስቱ 160km ርቀት ላይ እንደሆ በገባው የመረረ ዕለት,0,1,0,0,0,0
amh_dev_track1_99,አሜሪካ አውሮፓ ያላችሁ የሕክምና ባለሞያዎች እባካችሁ ሀገራቹን ገብታችሁ ህዝባቹን አገልግሉ ጥሩ ክፍያ ላታገኙ ትችላላችሁ ፖለቲካው ላይመቻችሁ ይችላል ደስታም ሆነ ሀዘን ግን በሃገር ነው ሌላው የህሊና ደስተ እረከታ ነው ,0,0,0,0,0,0
amh_dev_track1_100,የጀብዴትና የአዚዜ መሞት የፊልሙ ለዛ ያደበዝዘዋል በነሱ ሞት ቱርክ ነፃ ትወጣለች  ፊልጶስ ደሞ እራሱን ማጥፋት ሳይሆን መራራ በአሰቃቂ ሁኔታ ሰውነቱን አንድ ባንድ ነበረ መሞት የነበረበት    ,0,1,0,0,0,0
amh_dev_track1_101,ኣንተ ሰው ምንኛ ጅል ነህ። እጅግ በጣም ጅል።,1,1,0,0,0,0
amh_dev_track1_102,አብይ አህመድ የታጠቁ የአማራ ሀይሎችን ትጥቅ ለማስፈታት የአማራ ህዝብን የህልውና ስጋት ጥያቄ እመልሳለሁ ብሎ ቃል ቢገባ እንኳን፡ ጊዜ ጠብቆ ሊነድፍህ ነው፡፡ ወደኃላ የለም!,0,1,0,0,0,0
amh_dev_track1_103,ግማታም ጥገኛ መጀመሪያ የት ተሰደሺ መጠሺ እዴት ተጠግተሺ እደምትኖሪ እዎቂ ጀግናሺ ተሆን ለምን አትሄጂምና አትዋጊም እስራኤል ጀግናዋ ቂጣችሁን ገርፋ መሬታችሁን ዎስዳ በያገሩ እደ አባራ የበተነቻቻሁ ጀግና ናት እስራኤል ሞት ለእስላም ደል ለእስራአ,0,1,0,0,0,0
amh_dev_track1_104,ፍልስጤማዉያን በገዛ መሬታቸዉ ለአመታት ሲጮኮኑ ሲገደሉ ሲበደሉ ዙሪያቸዉን አጥረዉ ለሰዉ ለጅ የማይገባ ስቃይ እስራኤል አድርሳለች ፍልስጤማዊያን ከማመፅ ውጭ ሌላ አማራጭ አላቸዉ መጀመሪያም እየተገደሉ ነበር ከሃይማኖተኝነት ወታቹ ታሪክ ተመልከቱ አለምነዋሴ አንተ የአንድ ወገን ቲፎዞ ነክ ጋዜጠኛ አያስብልክም በአንደበትክ ማንም አይጃጃል ተባኖብካል በዉስጥ የለዉን እፃን ልጅ ያቀዋል,1,0,0,1,0,0
amh_dev_track1_105,ስትተነትን ሀቅን ትተህ አንተ ወደምትፈልገው ታዘነብላለህ የሁለቱን መሪዎች ባህሪ ስትገልፅ ጠቅላዩን ኢትዮጵያን ታላቅ ለማድረግ ይዘው የተነሱት አላማ ስትል የኤርትራውን ፕሬዘዳንት በጎረቢቶቻቸው የውክልና ጦርነት የሚደርጉ አልካቸው ማስረጃ ብትጠየቅ እንደማታመጣ ወይም የውሸት ልታቀርብ ትችላለህ ለመሆኑ በዜጎች ላይ ጦር የሚሰብቀው ማነው ወይ ትንተና ብለህ አታቅርብ አልያ ከስዩም ተሾመጋር ሆነህ አውራ,1,1,0,0,0,0
amh_dev_track1_106,አለምነህ አንተ ምርጥ ጋዜጠኛ ነክ አለም የሚዘግበውን ዜና ነው የምትዘግበው ማንም ተነስቶ ቢሳደብ ቦታ አትስጣቸው የራሷ አሮባት አሉ ምነው አገራቸው ለሚፈሰው ደም አልጮሁም አንተ ዘግብልን በዚህ በሚያምር ድምፅ እግዚአብሔር አለምን ሁሉ ሰላም ያድርግልን,0,0,0,0,1,0
amh_dev_track1_107,Tadele Gebre Kidane መቀሌን ልቀቁ ሲል ጦሩን ተናደህ ነበር ከሳምንት በኋላ አደነከው። ዛሬ ባይደንንን ሲያወራ ትረበሻለህ? previous history was goood! you okey መሪያችን አደገኛ ነው ዝም ብለህ ታገሰው USAን ወጥመድ ውስጥ እያስገባ ነው ። አይዞህ,0,0,0,0,0,0
amh_dev_track1_108,ተነቃቅተናል! ! የተኛ መስሎ የሚያንቀላፋ፣ የከፋ መስሎ አንገት የደፋ፣ ድንገት ይነሳል እየደነፋ፣ ኢትዮጵያዊነት መቼም አይጠፋ፣ ,1,0,0,0,0,0
amh_dev_track1_109,የባርሴሎና ክለብ ዳኝነትን ‘በገንዘብ ገዝቷል’ የሚል የሙስና ክስ ቀረበበት,0,0,0,0,0,0
amh_dev_track1_110,በብልፅግና የሚመሩ የክልል መንግስታት በሚል ይታረም። ምክንያቱም የክልል መንግስታት ከፓርቲ በላይ የነበሩበት ወቅት ስለነበረ። በተጨማሪም አሁን ስጋት ሲሆኑበት የሚለውም ትክክል አይመስለኝም።,1,0,0,0,0,0
amh_dev_track1_111,"በራሳቸዉ እጅ መርጠዉ ደግፈዉ, አሁን መቃወም ሸም ነዉ, ነገሩ ስገለበጥ",0,1,0,0,0,0
amh_dev_track1_112,ቡናዬን በሰላም ልጠጣ ድንገት አይቼው ትን ብሎኝ ነበር መልካም ቀን,0,0,0,0,0,0
amh_dev_track1_113,በኢራን ቃሲም ሱሌማኒ መቃብር አካባቢ በፈነዳ ቦምብ ቢያንስ የ95 ሰዎች ህይወት አለፈ,0,0,0,1,0,0
amh_dev_track1_114,አማራዎች። ከነዚህ ንቦች ምን እንማላራለን? ሞት ለአበንለብአዴን የገረድ ስብስቦች።,0,1,0,0,0,0
amh_dev_track1_115,ስቱድዮ ውስጥ የፀሓይ መነጽር ማጥለቅ ምን አመጣው ብዬ ነበር፤ ለካ የዓዞ እንባ ከአይኑ ኮረር ሲል እንዳይታይ በማሰብ ኖሯል ዓይኒ ከዳዕ ነባዕ,1,1,0,0,0,0
amh_dev_track1_116,ይህች ሴት ከዚህ በፍትም እንደዚህ ስትል ስምቻለሁ ውሸት ነው ። የዘመኑ ፓስተር ጸልዮ ለቀቀቀሽ sorrry ፓስተሮች ከዚህ ድርግት 2016 E.C የመትቆጣቡ ከሆና 2017 E.C ለቀቅመነችሁ መከላከያ ማሰልጠኛ ደግሞ በሊቢያ ሣራ በረሃ ይሆናል ።,1,1,0,0,0,0
amh_dev_track1_117,ለቅዳሚታችሁ በመስቀል ላይ የፈሰሰው የክርስቶስ ደም ለሁሉ ይበቃል። ገብረ ክርስቶስ ደስታ ሰዓሊ እና ገጣሚ ገብረ ክርስቶስ ደስታ ስእል በሚያስተምርበት ወቅት ተማሪዎቹ የኢየሱስ,0,0,0,0,0,0
amh_dev_track1_118,ወያኔ ከሀገር እንዳሶጣቸው ዘንግተውት ነው ምደረፈሳም,0,1,0,0,0,0
amh_dev_track1_119,የዳይስፖራ ጉዳይ አሳሳቢ እየሆነ ነው ጓዶች። ምን እናድርግ? እኛ ሰላም ስንሆን እነሱ ይቆጫቸዋል። እከመቼ ነው እነዚህን አገረ ጠል ሰዎች ምንሸከመው።,1,1,0,0,0,0
amh_dev_track1_120,ቢኒ ውድ ሰው ላንተ ያለኝ ክብር ይለያል ግን ፓስተሮች ዲራሚስት ስለሆኑ አንተም በተዋህዶ እምነታችን እየተጠቀምክብን ከሆነ ብዬ እፈራለሁ ፈጣሪ ይጠብቅህ,0,0,1,0,1,0
amh_dev_track1_121,ፖለቲካዊ ገፅታ ያላቸውንና በፅንፈኞች አደገኛ መርዝ የተለወሰውን ውስጣዊ ችግሮችና መከፋፈሎችን በውስጣዊ ውይይት ፍቱት እንጂ ወደ መንግስትና ኦሮሞ አታምጡት ችግራችሁን በሌላ ማላ,1,1,0,0,0,0
amh_dev_track1_122,የእንጨት ሽበት ነህ ሌላ ምን እልሀለው ወገኖችህ በወገኖቸ ላይ እያደረሱት ያለው ግፍ እና መከራ ይድረስብህ ከዛም በሂዎት ካለህ ህመሙ ይገባሃል እስከዚያው ግን ተሳለቅ ባለ ጊዜ ነህና ,1,1,0,0,0,0
amh_dev_track1_123,ብዙ ሰው ብዙዬና ሂሩት ይምታቱበታል በዘፈናቸውም ጭምር ከሰፈርህ ፖሊስ ኦኬስትራ አብረዋት የነበሩ ሰው ዛሬ በአጋጣሚ ነግሬያቸው ማረፏን ብዙ ነገር አጫወቱኝ የሚገርም ቆይታ ብታይ,0,0,0,0,0,0
amh_dev_track1_124,እንቺ አንብቤ እንጂ በስሜት ማውራት የ ድንቆርና ውጤት ነው የ ምልሊክ ጦስ አይደለም እንዲ አገራችን እዝይ ደረጃ ያደረሳት ።,0,1,0,0,0,0
amh_dev_track1_125,አቤቱ ጌታችን ሆይ እየሆነብን ያለው አንተ እያየከው ነው አንተ ፍረድ  በእውነት በጣመሰ አሳሳቢ ሰዓት ደርሰናል ማራናታ,0,0,0,1,0,0
amh_dev_track1_126,በዝህ post ስር ያሉትን ኮሜንቶች ስታይ በቃ በዝህ ሀገር ዉስጥ በጭራሽ የመከባበር ሀሳብ እንደለሌ ና ወደፊትም አስፈሪ እንደሆነ ይታያል፡፡፡ በጣም መጥፎ ትዉልድ ነዉ፡፡፡ በጥላቻ የታወረ ትዉልድ፡፡፡,0,1,1,0,0,0
amh_dev_track1_127,ኦፌኮ ስለ ድርድሩ ያልተጠበቀ የኢዜማ ወሳኝ ቀን,0,0,0,0,0,0
amh_dev_track1_128,የሰሜን ኮሪያው አየር መንገድ ከኮቪድ በኋላ ለመጀመሪያ ጊዜ ዓለም አቀፍ በረረ አደረገ,0,0,0,0,0,0
amh_dev_track1_129,እነዚህ ሰወች ሌላ አማራክልልልየሚባል ፕላኔት ተገንቶ እሱን እንዳይሆን የሚነግሩን በቸም ብልጥግና ህልሙ አያልቅበትም ብልጥግና መንግስተሰማያትን እኛ እንድንገነባ በጨረታ አሸንፈናል በዚህም ፈጣሪ ብልጥግናን እጅግ የሚገርም ምስጋና ሰጥቶናል ብለው መግለጫ እደሚሰጡን በዚህ መግለጫ አረጋግጠናል,1,1,0,0,0,0
amh_dev_track1_130,እንባዋ እየፈሰሳ ፕራንክ ነው ይላል እንዴ 👊,1,0,0,0,0,0
amh_dev_track1_131,ለምን ስሜታዊ መሆን አስፈለገ አሁንም ማን ይሙት ለሰላሳ አመት የተጠነሰስውን ባንድ ጀንበር ጥቅልል እድርጎ ለእብይ መርገም እርግማን አይሆን,1,1,0,0,0,0
amh_dev_track1_132,የኮንዶሚኒየም ችግር የዛሬ ብቻ ሳይሆን ከጅምሩ ጀምሮ የተባሉትን ችግሮች አሳልፈናል  መድሀኒቱ ትክክለኛና ጠቃሚ ከሆነና ከተረጋገጠ ቢታደል ጥሩ ነው,0,0,0,0,1,0
amh_dev_track1_133,ከጆ ባይደን የአሜሪካን ትልቅ ሽልማት የተቀበሉት ተመራማሪው ፕ/ር ጋቢሳ ኤጄታ ማን ናቸው?,0,0,0,0,0,0
amh_dev_track1_134,ጆሲ ምን ሆነህ ነው ይሄ ሁሉ ታቱ እግዚአብሔር ሲሰራህ ልክ አልነበረም? አንተ modifay እያረግህ ነው ያሳዝናል በፀጋ ስጦታው አይፀፀፀትም ብለህ ነው,0,0,0,1,0,0
amh_dev_track1_135,አማራ ክልል ፡ ጥሰቶችን ያዳፈነው እና የበርካቶችን የእንጀራ ገመድ የበጠሰው የኢንተርኔት መቋረጥ,1,0,0,1,0,0
amh_dev_track1_136,አንተን ብሎ ተንታኝ ቀውስ ማንኛውም ሃይማኖት በማንኛውም አገር ከመንፈሳዊው አስተምህሮ ባለፈ በህዝቡ ሃገራዊ ስሜት መተሳሰብ እንዲኖር ይስብካል፡ ይሄ በአ,1,1,0,0,0,0
amh_dev_track1_137,መልዕክቱን አስተላልፈናል። በሚስጥር እና በይፋ ለንጉሱ እና ለህዝቡ መከራ ከመምጣቱ በፊት ,0,0,1,0,0,0
amh_dev_track1_138,ሴት ልጅ መቸ መሰለህ ከልቧ የምታወጣህ ባንተ ምክኒያት የፈሰሰዉን እንባዋን የሚብስላት ወንድ ሲመጣነዉሰለዚህ መቸም ቢሆን እንባዋ ምክኒያት አትሁን,0,0,0,0,0,0
amh_dev_track1_139,የአዲስ አበባ የ60ዎቹ የኪነ ህንፃ መለያዎች 'እድሳት' እና ያስነሳው ጥያቄ,0,0,0,0,0,0
amh_dev_track1_140,ኢትዮጵያውያን አብሮ ከሠሩ አሁንም ምንዳ እንጂ ዕዳ የለብንም ዕዳችን እርስበርስ መባለታችን ነው  የፖሊትካ ሥልጣን በአቋራጭ መንገድ ስለማይገኝ ሕዝብን ማባለት ተገቢ ያልሆነ ተግባር ነው  የፖሊትካ ጽንፈኞችና አሸባሪ ዘራፍ ጸረሰላም ኃይሎች ሊወገዙ ይገባል,1,0,0,0,0,0
amh_dev_track1_141,ምርጥ Conspiracy መፍጠር ለምትችሉ የሀገሬ ሰዎች ምን ያህል ኋላ ቀር የባርነት ጅምላ ህሳቤ እንዳለው መፈላስፍ የምትችሉበት ምርጥ ግብዓት ነሆነ፤ይሄን,0,0,0,0,1,0
amh_dev_track1_142,ከብዙ ቆይታ በዃላ በማየቲ ደስ ብሎኛል ምነዉ በዚህ ጊዚ ጠፍህ ተሰፍየ ምነዉ,0,0,0,0,1,0
amh_dev_track1_143,አለምነህ ዋሴ እወዳለሁ ግን ለምን ለእስራኤል ታደላለ አንተ ምርጥ ጋዜጠኛ ነህ ግን ከተበዳይ ጉን ቁም ሞት ለፋኖ ድል ለብልፅግና ፓርቲ,0,1,0,0,0,0
amh_dev_track1_144,አንተ ቅንቅናም ከአንተ በላይ ዘረኛ አለዎይ???ባሌጌ,0,1,0,0,0,0
amh_dev_track1_145,አይ እናንተ አያልቅባቹ ትናንት ወጠው አመፅ የሚያስነሳ ነገር ሲዘባርቁ ዛሬ ደግሞ እውነተኛ አባት ለመምሰል መሞከር ያሳፍራል ችግር ፈጣሪዎቹ እናንተ ናችሁ የእናንተ ፀሎት እውነተኛ ቢሆን ኖሮ እግዚአብሔር አገራችን ላይ ሰላም ይፈጥር ነበር ግን ችግሩ ያለው ከአናቱ ላይ ከእናንተ ነው,1,1,0,0,0,0
amh_dev_track1_146,47 አመት ሙሉ በተንኮል በክፋት እና በጥላቻ PhD ይዞ ከእረኛ እስከምሁር ተደራጀው ሲያበቁ ኢትዮጵያን እንደ ጠላት ፈርጀው የተዋጉትን ወያኔዎችን ድንገት እንጣጥ ብለህ እነ,1,0,0,0,0,0
amh_dev_track1_147,ኔታናሁ አለ የሱን ወሬ እኛ ላይ ማስረፀ በአገላለፀ ማስረፀ ይቻላላልተንታኝ መቼም ተፀኖ የሚፈጥር አገላለጽ አይነገረዉምለምሳሌ የጭካኔ ተግባር የፈፀመን አካል ከጀርባ ያለዉ ሴራ እዳለ ሆኖ በአገላለፁ ተግባሩን መሸፈን ይቻላልለምሳሌ እዉነትን መስማት ካለመፈለግ ወይም መስማት የፈለግነዉን ያልሆነን ሆነ ብለህ አቅርብልንአይለም እስራኤል ስትገልፀ ሁሉን ቻይ እንከን አልባ ጭካኔዉ መፈፀሙ መብቱ አድርገህዜና ከሰራህ ሰበአዊነት የሚሰማው,1,0,0,0,0,0
amh_dev_track1_148,ኧረ እንደዚህ አይነት ፕራንክ የለም እኔ የምወዳትን (የማፈቅራትን) ስታነባ ማየት አልፈልግም !,0,1,0,1,0,0
amh_dev_track1_149,በእውነት ይሄ ሁሉ አቀባበል ሰውየው መቼስ ወንጌልን ይዞ ስለመጣ ሳይሆን አሪፍ በትንቢት የመነገጃ የቢዝነስ ዘዴ ያልተበላባትን system ይዞ ስለመጣ መሆን አለበት አይደል ሚራክል የኔ የኳስ ተንባይ ሲቲ ይበላል በለህ ስትተነብይ የማታፍር እኔ ምለው ጌታን እንዴት ብትንቀው ነው ሲቲ ይበላል ብሎ ነገረኝ ብለህ የምታወራው ጌታን ማቃለል አይደብርም ተው ተው ተመለስ በንሰሀ,1,1,0,0,0,0
amh_dev_track1_150,ፕራንክ ይቅር ቤተሰብ ይበትናል ቆንጆ ሚስትህን አበሳጨUት እባክህ ለወደፊቱ አታድርግ,0,0,0,0,0,0
amh_dev_track1_151,ይሄ ትልቅ ክህደት ነው ሌላ አካል ሞትን ድል አድርጎ ተነስቷል ብላችሁ እያመናችሁ መሆናችሁን አትርሱ ተመለሱ እባካችሁ መጽሐፍ ቅዱስን አታጣሙ,1,0,0,1,0,0
amh_dev_track1_152,😭😭😭የኔ እህት ኡፍፍፍ ምን አይነት ጭካኔ ነው እውነት እናትሽ ናት ግን እናቴ የምትያት ሴት እሷንም ነፍሷን ይማር,0,0,0,1,0,0
amh_dev_track1_153,ሠላም ላ ሀገራቺን የስፋን ያ ህዳሴ ግድባቺንን አናስነካም ጠላት የትም ያክል ብንደፋደፍ እኛ ባ ህዳሴ ግድባቺንን እንጠብቃዋለን ግብፀ ምንም ያክል ብታወራ እጂ አሰጥም እኛ ሃባሾች ነን Ethiopian ነን  Ethiopia ላ ዘላለም ትኑር ልጆቹዋን ይጣብቂላት ,0,0,0,0,1,0
amh_dev_track1_154,“ትዊተር ሳይከፍለን አባሮን ፊቱን አዞረብን”፡ አፍሪካውያን ሠራተኞች,0,0,0,1,0,0
amh_dev_track1_155,ኢትዮጵያ ድንገት በተጠቃች ጊዜ፣ የመጨረሻው መጀመሪያ የተቃረበ በመሰለ ጊዜ፣ ከእኔ ሌላ ማን አላት ብላችሁ በጊዜ፣ በገንዘብ፣ በቁሳቁስና በአድቮኬሲ ለደገፋችሁ በዳያስፖራ ለምትገኙ ለ,0,0,0,0,1,0
amh_dev_track1_156,የቦሌ መንገድ  ለኢትዮጵያውያን ዳግም ውርደት የሚሆነው ሲበጠብጡና ሲያበጣብጡ  የሕዝብን ደም ሲመጡ እንዲሁም ሲዘርፉ የኖሩትን ጨፍጫፊዎች በቦሌ እየተገማሽሩ ሲወጡ እንደመገላገል መቁጠሩ ነው  እርግጥ ነው የሕዝብ ብሶት 4 ኪሎ ደረት ሰር ተጠግቶ የልቡን ትርታ እያዳመጠ ነው  አገዛዙ የዘረፈውን አሽሾ ድንገት አንድ ቀን ጠዋት ከእንቅልፍሀ ነቅተህ ሬዲዮ ስትከፍት በሰበር ዜና ለሃገር ሰላምና ደህንነት ሲባል ከሃገር ወጥተዋል የሚል ማላገጫ እንደ,1,1,0,0,0,0
amh_dev_track1_157,በህዝብ መካከል ልዩነት ለመፍጠር የምናደርገው ግብ ግብ ለማንወጣው አዘቅጥ እንዳይዳርገን እፈራለሁ። የሚገርም ነገር ዛሬ ደግሞ የጤፍ አጀንዳ ይዛችሁ መጣችሁ።የክልልህን ህዝብ መመገ,0,0,1,0,0,0
amh_dev_track1_158,ባለፈው ጠንቋይ ሲያወራ አይቼ ትንሽ አሳምኖኛል። ከውሃ አጋንንት ሁላ እናናግራለን አለ። እውነት አይደለም?,0,0,0,0,0,0
